rate,votes,location,rest_type,cuisines,cost,menu_item,online_order_No,online_order_Yes,book_table_No,book_table_Yes
4.3,165,78,37,18,2800.0,5047,1,0,0,1
4.5,1429,12,21,521,1700.0,5047,0,1,0,1
4.3,772,48,20,1494,1400.0,5047,0,1,0,1
4.4,1082,78,20,1325,1600.0,5047,1,0,0,1
4.3,465,48,25,173,1500.0,5047,1,0,1,0
4.3,688,66,37,805,2500.0,5047,1,0,0,1
4.0,3256,12,20,1402,750.0,5047,0,1,1,0
4.1,1014,65,20,1231,500.0,5047,1,0,1,0
4.2,337,48,21,1375,1000.0,5047,1,0,0,1
4.0,57,8,20,1019,1500.0,5047,0,1,1,0
4.3,620,65,37,1326,3400.0,5047,1,0,0,1
4.0,53,66,37,143,2000.0,5047,1,0,1,0
4.3,330,66,20,1279,1200.0,5047,1,0,0,1
4.0,930,8,20,1491,800.0,5047,1,0,0,1
4.0,167,66,21,1156,1700.0,5047,0,1,1,0
4.3,1053,48,20,981,1600.0,5047,0,1,0,1
3.9,312,65,37,1347,2000.0,5047,1,0,0,1
4.0,190,74,21,1361,1300.0,5047,0,1,0,1
3.9,183,78,20,1320,2200.0,5047,1,0,0,1
3.8,203,66,20,1258,1200.0,5047,0,1,0,1
4.1,118,66,20,640,1000.0,5047,0,1,1,0
3.1,122,48,21,1304,1200.0,5047,1,0,1,0
2.8,132,8,20,1440,650.0,5047,1,0,1,0
3.9,90,76,20,1393,1400.0,5047,1,0,1,0
4.0,103,65,20,1156,1900.0,5047,1,0,0,1
3.7,145,66,22,571,1000.0,5047,1,0,1,0
3.9,105,8,20,585,1000.0,5047,1,0,0,1
3.8,67,66,20,1547,500.0,5047,1,0,1,0
3.8,52,66,20,1314,1200.0,5047,1,0,1,0
2.3,116,66,20,602,650.0,5047,1,0,1,0
4.1,327,15,46,1397,1300.0,5047,1,0,0,1
4.2,476,15,20,1272,1700.0,5047,0,1,0,1
4.2,570,73,20,570,1200.0,5047,0,1,0,1
3.8,160,27,20,608,1300.0,5047,0,1,1,0
2.8,254,27,20,1196,1000.0,5047,1,0,1,0
3.9,158,15,20,1446,1100.0,5047,1,0,0,1
4.3,969,12,13,385,750.0,2654,0,1,0,1
4.2,2729,49,13,406,1200.0,386,0,1,0,1
4.4,723,49,22,8,1700.0,3026,0,1,0,1
4.1,568,49,22,1349,2500.0,5047,1,0,0,1
4.0,1463,49,33,788,450.0,5047,1,0,1,0
4.1,119,49,14,350,500.0,2478,0,1,1,0
3.9,317,49,13,404,800.0,5047,1,0,0,1
3.8,262,49,13,332,700.0,939,0,1,1,0
4.6,2293,12,13,495,1100.0,5047,1,0,1,0
4.2,2854,65,22,1010,800.0,690,0,1,0,1
4.5,3596,76,13,338,900.0,5047,1,0,1,0
4.1,1737,12,13,386,1000.0,5047,1,0,0,1
4.4,2650,12,13,332,600.0,5047,1,0,1,0
4.4,1109,48,1,179,600.0,910,0,1,1,0
4.2,3574,12,13,459,650.0,705,0,1,1,0
4.3,526,48,1,1504,1400.0,5047,1,0,1,0
4.3,166,78,13,499,750.0,5047,1,0,1,0
4.3,578,78,13,407,700.0,389,0,1,1,0
4.3,73,65,13,480,400.0,5047,1,0,1,0
4.3,795,12,16,453,900.0,5047,1,0,1,0
4.1,118,66,13,169,700.0,799,0,1,1,0
4.1,486,12,13,345,700.0,392,0,1,1,0
3.9,464,78,16,340,800.0,479,0,1,1,0
4.1,55,78,13,461,750.0,5047,1,0,1,0
3.7,66,78,13,483,800.0,2972,0,1,1,0
4.2,619,8,13,369,500.0,5047,1,0,1,0
4.2,116,78,22,1074,1000.0,5047,1,0,1,0
3.8,95,48,14,353,1000.0,5047,1,0,0,1
3.9,88,65,35,774,400.0,3986,0,1,1,0
3.8,74,8,13,343,650.0,5047,0,1,1,0
4.0,104,48,19,471,1200.0,5047,1,0,1,0
3.7,70,12,10,511,500.0,1773,0,1,1,0
4.2,383,78,13,1478,500.0,1718,0,1,1,0
3.6,124,65,13,362,600.0,224,0,1,1,0
3.8,38,78,20,213,400.0,1702,0,1,1,0
3.7,145,66,22,571,1000.0,5047,1,0,1,0
3.9,74,76,13,376,500.0,5047,1,0,1,0
3.8,99,78,13,420,600.0,5047,1,0,1,0
3.6,104,8,13,404,800.0,5047,1,0,1,0
3.6,46,8,13,332,350.0,5047,1,0,1,0
4.7,4839,15,59,1458,1300.0,2765,0,1,0,1
4.0,33,81,17,429,1100.0,5047,1,0,1,0
4.3,658,15,17,427,750.0,5000,0,1,1,0
4.3,865,15,22,659,1000.0,2140,0,1,0,1
4.3,1135,27,13,438,800.0,4639,0,1,1,0
3.7,97,27,16,373,650.0,3749,0,1,1,0
3.3,90,26,13,445,500.0,5047,1,0,1,0
2.9,45,20,13,383,600.0,2121,0,1,1,0
4.2,570,73,20,570,1200.0,3610,0,1,0,1
4.5,873,26,29,929,500.0,5047,0,1,1,0
3.9,307,16,62,1063,300.0,1193,0,1,1,0
4.5,131,26,13,509,200.0,842,0,1,1,0
4.2,288,76,62,322,500.0,4229,0,1,1,0
3.6,383,11,29,923,450.0,3333,0,1,1,0
4.3,95,26,30,773,400.0,446,0,1,1,0
4.0,1400,26,62,323,600.0,1478,0,1,1,0
4.1,790,42,20,238,800.0,4703,0,1,1,0
4.0,492,26,62,235,300.0,581,0,1,1,0
4.3,294,65,72,1392,500.0,1894,0,1,1,0
4.2,781,26,62,1591,300.0,1545,0,1,1,0
3.9,114,65,29,235,650.0,1990,0,1,1,0
3.9,58,26,29,1113,600.0,4009,0,1,1,0
3.4,86,81,72,1156,200.0,5047,0,1,1,0
3.8,62,31,62,1156,400.0,5047,0,1,1,0
4.0,1074,26,62,866,400.0,4359,0,1,1,0
3.4,357,18,62,1156,350.0,53,0,1,1,0
4.1,1876,20,20,1402,750.0,2119,0,1,1,0
4.3,895,16,29,181,500.0,699,0,1,1,0
3.9,100,81,29,1465,800.0,2172,0,1,1,0
3.3,262,73,20,1196,500.0,4341,0,1,1,0
3.8,93,20,62,1497,300.0,5047,0,1,1,0
4.2,1772,26,20,1156,800.0,3532,0,1,0,1
4.1,3261,26,20,294,800.0,3339,0,1,1,0
4.4,705,26,20,1531,1000.0,1872,0,1,0,1
3.9,109,81,29,1190,500.0,1017,0,1,1,0
3.3,76,59,29,1470,750.0,5047,0,1,1,0
2.7,66,59,62,106,400.0,4143,0,1,1,0
4.0,1086,8,66,782,550.0,32,0,1,1,0
3.4,81,20,72,1268,400.0,2433,0,1,1,0
3.8,235,73,62,1474,750.0,2337,0,1,1,0
4.1,753,26,20,1156,950.0,1667,0,1,1,0
3.6,211,15,62,322,400.0,2636,0,1,1,0
4.1,393,26,62,1110,600.0,4891,0,1,1,0
4.4,637,65,30,956,400.0,4560,0,1,1,0
4.1,1453,20,20,111,800.0,2653,0,1,1,0
3.9,114,78,62,1156,150.0,5047,0,1,1,0
4.4,3423,26,20,1375,1500.0,2770,0,1,0,1
4.0,629,61,35,777,450.0,4154,0,1,1,0
4.2,61,26,71,1628,200.0,2865,0,1,1,0
4.1,207,78,62,1594,250.0,3444,0,1,1,0
3.7,77,20,62,1156,300.0,63,0,1,1,0
4.4,2907,20,20,109,750.0,750,0,1,0,1
3.7,89,20,62,1145,400.0,4356,0,1,1,0
4.1,535,26,20,619,800.0,1062,0,1,0,1
4.3,179,26,12,821,250.0,3724,0,1,1,0
4.0,160,26,20,1272,700.0,3673,0,1,1,0
3.9,44,26,62,1547,150.0,1971,0,1,1,0
3.9,241,26,20,1263,800.0,1457,0,1,1,0
4.3,151,78,20,294,650.0,4569,0,1,1,0
3.2,60,76,62,856,400.0,2555,0,1,0,1
4.3,442,26,20,1656,1200.0,4898,0,1,0,1
3.7,43,61,20,602,900.0,1188,0,1,1,0
4.3,1230,26,20,1489,1200.0,4633,0,1,1,0
3.6,48,16,29,313,300.0,4641,0,1,1,0
4.2,985,26,20,596,1100.0,1543,0,1,1,0
4.0,63,26,29,235,400.0,2664,0,1,1,0
4.2,383,78,13,1478,500.0,1718,0,1,1,0
3.9,193,26,29,918,600.0,4995,0,1,1,0
4.3,772,48,20,1494,1400.0,3036,0,1,0,1
4.1,1857,78,13,459,650.0,3761,0,1,0,1
4.6,1726,26,33,781,900.0,803,0,1,1,0
4.9,1750,8,30,767,400.0,4486,0,1,1,0
4.5,3709,48,23,1464,1300.0,4952,0,1,0,1
2.9,75,73,20,1156,500.0,4606,0,1,1,0
4.2,452,26,20,1530,700.0,2881,0,1,1,0
3.8,196,76,20,274,800.0,4962,0,1,0,1
4.1,261,26,30,773,300.0,1607,0,1,1,0
4.0,268,26,64,828,800.0,5047,0,1,1,0
4.2,253,26,20,1033,800.0,880,0,1,0,1
4.0,177,78,20,236,750.0,5047,0,1,1,0
4.2,4750,12,20,1206,1500.0,5047,0,1,0,1
4.0,571,26,11,778,400.0,2537,0,1,1,0
3.6,54,20,20,611,700.0,1406,0,1,1,0
4.0,528,18,29,314,350.0,4119,0,1,1,0
3.8,265,66,20,604,850.0,4731,0,1,1,0
4.6,2518,48,20,809,1600.0,2576,0,1,1,0
3.9,63,26,3,189,500.0,5047,0,1,1,0
4.0,789,66,62,90,400.0,2157,0,1,1,0
4.1,198,26,20,1544,650.0,5047,0,1,1,0
4.2,176,14,20,1151,800.0,5047,0,1,1,0
4.5,1429,12,21,521,1700.0,17,0,1,0,1
3.9,107,48,62,937,500.0,871,0,1,1,0
4.2,2729,49,13,406,1200.0,5047,0,1,0,1
4.7,4839,15,59,1458,1300.0,5047,0,1,0,1
2.8,110,73,20,618,500.0,5047,0,1,1,0
3.9,311,20,20,609,500.0,42,0,1,1,0
3.9,854,20,20,1145,700.0,5047,0,1,1,0
3.9,88,65,35,774,400.0,5047,0,1,1,0
3.9,55,26,62,284,350.0,5047,0,1,0,1
4.3,428,26,33,779,400.0,5047,0,1,1,0
4.3,5344,26,1,179,600.0,5047,0,1,1,0
4.2,408,8,5,892,1600.0,5047,0,1,0,1
3.9,260,26,20,1196,650.0,2435,0,1,1,0
4.3,578,78,13,407,700.0,5047,0,1,1,0
3.9,203,26,62,1547,400.0,5047,0,1,1,0
4.4,2697,26,30,964,550.0,722,0,1,1,0
4.0,29,0,0,181,500.0,2599,0,1,1,0
3.5,61,20,62,1002,300.0,3091,0,1,1,0
3.1,113,20,20,521,1000.0,1412,0,1,1,0
4.3,2052,49,20,1627,1500.0,5047,0,1,0,1
4.0,90,20,72,827,650.0,4970,0,1,1,0
4.5,1642,15,20,1008,1300.0,5047,0,1,0,1
3.9,448,20,20,296,600.0,3302,0,1,1,0
4.4,1132,12,21,208,1200.0,5047,0,1,0,1
4.1,398,15,20,544,600.0,5047,0,1,1,0
4.1,631,15,20,47,1100.0,5047,0,1,0,1
3.7,70,12,10,511,500.0,5047,0,1,1,0
4.2,232,26,20,1654,1500.0,5047,0,1,1,0
3.6,125,8,43,1670,400.0,5047,0,1,1,0
4.0,76,20,20,1156,700.0,2808,0,1,1,0
4.0,560,26,20,1277,900.0,5047,0,1,1,0
4.2,122,76,30,789,400.0,4481,0,1,1,0
2.9,331,16,29,1002,600.0,5047,0,1,1,0
4.1,1156,26,16,415,500.0,5047,0,1,1,0
3.9,121,49,62,1474,400.0,3136,0,1,1,0
3.7,271,26,29,1296,500.0,5047,0,1,1,0
3.9,87,78,20,1242,500.0,4579,0,1,1,0
3.9,1849,26,20,1451,800.0,5047,0,1,1,0
2.8,97,26,20,610,600.0,5047,0,1,1,0
4.4,2578,26,20,158,1600.0,5047,0,1,0,1
3.8,62,76,20,1589,400.0,5047,0,1,1,0
3.7,131,26,62,1589,250.0,5047,0,1,1,0
4.4,2241,48,39,1014,3000.0,3394,0,1,0,1
3.1,165,12,62,825,350.0,3267,0,1,1,0
3.9,113,73,62,861,250.0,5047,0,1,1,0
4.0,74,20,0,175,250.0,5047,0,1,1,0
4.4,723,49,22,8,1700.0,3026,0,1,0,1
3.7,72,26,13,436,900.0,788,0,1,1,0
4.0,74,26,30,773,350.0,3077,0,1,1,0
4.3,194,26,13,370,400.0,3763,0,1,1,0
2.7,290,26,20,524,600.0,1312,0,1,1,0
3.8,61,26,29,936,300.0,5047,0,1,1,0
4.0,48,26,62,837,200.0,5047,0,1,1,0
3.9,196,20,20,610,800.0,5047,0,1,1,0
3.1,147,16,62,242,200.0,1059,0,1,1,0
4.0,290,26,30,767,300.0,3329,0,1,1,0
3.4,334,26,20,82,550.0,3891,0,1,1,0
4.0,71,26,20,517,750.0,651,0,1,1,0
4.1,461,12,20,1156,600.0,5047,0,1,0,1
3.9,87,26,13,439,450.0,2262,0,1,1,0
4.2,1215,26,13,451,600.0,5047,0,1,1,0
3.8,86,26,32,225,100.0,2151,0,1,1,0
4.1,79,14,64,864,350.0,4201,0,1,1,0
3.9,120,78,20,513,600.0,665,0,1,1,0
4.3,509,48,21,558,1300.0,1565,0,1,0,1
4.2,132,8,30,949,180.0,2910,0,1,1,0
4.2,476,15,20,1272,1700.0,5047,0,1,0,1
2.8,303,14,20,235,500.0,4123,0,1,1,0
3.9,1373,49,37,1156,2100.0,1897,0,1,0,1
3.9,256,20,20,1097,700.0,5047,0,1,1,0
3.4,48,78,62,1156,300.0,5047,0,1,1,0
3.9,149,20,30,956,500.0,5047,0,1,1,0
4.3,911,78,20,1013,2000.0,4126,0,1,1,0
3.8,75,85,20,672,1000.0,5047,0,1,1,0
4.2,138,15,20,162,1500.0,1860,0,1,1,0
3.8,111,78,62,84,300.0,5047,0,1,1,0
3.9,61,73,9,216,150.0,3213,0,1,1,0
4.1,338,26,22,383,800.0,1826,0,1,1,0
4.3,7573,12,46,33,1500.0,1526,0,1,1,0
4.0,1025,8,20,1395,700.0,5047,0,1,0,1
4.1,403,15,20,1378,750.0,5047,0,1,1,0
3.9,456,65,62,270,400.0,1454,0,1,1,0
4.0,1104,78,20,1050,1300.0,5047,0,1,1,0
2.9,40,26,29,736,600.0,5047,0,1,1,0
3.0,568,26,20,1599,400.0,5047,0,1,1,0
4.2,2934,12,20,970,1000.0,4007,0,1,0,1
4.3,1383,20,20,1088,700.0,5047,0,1,1,0
4.0,106,20,20,1260,500.0,5047,0,1,1,0
4.2,2854,65,22,1010,800.0,690,0,1,0,1
4.3,1721,12,46,711,1300.0,5047,1,0,1,0
3.8,724,26,20,1078,500.0,5047,0,1,1,0
3.9,156,85,20,1196,450.0,5047,0,1,1,0
3.9,206,76,20,1235,500.0,3608,0,1,1,0
4.2,1770,76,20,625,750.0,636,0,1,1,0
4.1,257,81,13,402,500.0,917,0,1,1,0
4.2,577,26,62,820,400.0,5047,0,1,1,0
3.9,96,8,21,1147,1300.0,4283,0,1,0,1
3.9,147,15,62,1476,600.0,5047,0,1,1,0
3.9,450,20,20,104,700.0,5047,0,1,1,0
3.1,54,26,29,624,500.0,4985,0,1,1,0
3.5,129,20,20,558,700.0,5047,0,1,1,0
4.3,658,15,17,427,750.0,4,0,1,1,0
4.0,242,26,20,1050,500.0,5047,0,1,1,0
4.2,984,78,21,913,1000.0,5047,0,1,0,1
4.0,860,26,20,1174,1200.0,5047,0,1,0,1
3.6,118,66,20,521,500.0,5047,0,1,1,0
3.9,1939,49,20,1663,2100.0,5047,0,1,0,1
4.0,122,20,20,673,1000.0,5047,0,1,1,0
3.7,185,8,62,829,500.0,5047,0,1,1,0
4.4,498,76,5,1124,1900.0,5047,0,1,0,1
3.9,125,26,35,1121,400.0,5047,0,1,1,0
3.9,148,8,41,182,450.0,5047,0,1,1,0
4.2,631,26,30,767,300.0,5047,0,1,1,0
4.1,864,65,20,1534,1400.0,5047,0,1,0,1
4.1,47,12,30,789,300.0,5047,0,1,1,0
3.0,112,26,20,565,600.0,5047,0,1,1,0
4.1,2169,8,27,539,2000.0,5047,0,1,0,1
3.8,210,15,20,1597,400.0,5047,0,1,1,0
4.2,865,15,22,659,1000.0,5047,0,1,0,1
4.0,785,12,20,42,650.0,5047,0,1,1,0
3.9,227,12,20,1342,950.0,5047,0,1,1,0
4.3,1328,26,16,456,1000.0,5047,0,1,1,0
4.0,79,20,30,790,500.0,5047,0,1,1,0
3.9,84,26,30,963,300.0,5047,0,1,1,0
4.2,2291,76,21,815,1400.0,5047,0,1,0,1
4.0,930,8,20,1491,800.0,5047,1,0,0,1
4.1,771,78,21,29,1200.0,5047,0,1,0,1
3.7,46,61,20,1547,1000.0,5047,0,1,1,0
4.0,114,49,20,972,1000.0,5047,0,1,1,0
4.1,110,26,68,1121,150.0,5047,0,1,1,0
4.1,486,12,13,345,700.0,5047,0,1,1,0
4.3,397,26,13,341,700.0,5047,0,1,1,0
4.1,118,66,13,169,700.0,5047,0,1,1,0
4.2,744,15,13,406,750.0,5047,0,1,1,0
3.7,83,73,20,1196,500.0,5047,0,1,1,0
4.4,1853,48,20,1009,1500.0,5047,0,1,0,1
4.2,233,48,2,194,300.0,5047,0,1,1,0
4.1,147,26,13,463,700.0,5047,0,1,0,1
4.3,79,8,20,1541,700.0,5047,0,1,0,1
3.7,66,78,13,483,800.0,5047,0,1,1,0
4.1,124,26,14,350,450.0,5047,0,1,1,0
4.2,354,66,20,1549,1200.0,5047,0,1,0,1
4.5,873,49,20,157,1800.0,5047,0,1,0,1
3.8,111,15,30,188,500.0,5047,0,1,1,0
4.3,329,12,20,1375,800.0,5047,0,1,1,0
3.8,32,78,62,1615,200.0,5047,0,1,1,0
4.0,56,8,20,1019,1500.0,5047,0,1,1,0
3.1,74,16,62,826,500.0,5047,0,1,1,0
3.9,54,26,62,1652,200.0,5047,0,1,1,0
3.9,134,81,20,1092,700.0,5047,0,1,1,0
4.2,443,78,14,482,700.0,5047,0,1,1,0
2.8,55,81,62,1617,400.0,5047,0,1,1,0
4.2,401,26,13,401,500.0,5047,0,1,1,0
3.4,63,12,62,266,400.0,5047,0,1,1,0
4.0,1466,49,33,788,450.0,5047,1,0,1,0
4.0,938,12,21,22,1000.0,5047,0,1,0,1
4.0,871,48,62,1608,400.0,5047,0,1,1,0
4.2,859,12,20,1534,1400.0,5047,0,1,0,1
3.9,215,8,20,1481,800.0,5047,0,1,1,0
3.5,98,26,20,1209,600.0,5047,0,1,1,0
4.4,231,49,62,319,700.0,5047,0,1,1,0
2.9,50,8,62,1589,350.0,5047,0,1,1,0
4.1,1134,8,20,14,1500.0,5047,0,1,1,0
4.3,3152,49,20,1416,1500.0,5047,0,1,0,1
3.7,81,20,62,1571,200.0,5047,0,1,1,0
3.7,93,26,62,1196,500.0,5047,0,1,1,0
4.4,69,48,62,789,300.0,5047,0,1,1,0
4.1,291,43,62,328,600.0,5047,0,1,1,0
3.8,38,78,20,213,400.0,5047,0,1,1,0
3.7,160,15,20,604,700.0,5047,0,1,1,0
3.8,59,14,69,853,300.0,5047,0,1,1,0
4.3,860,78,20,1655,1800.0,5047,0,1,1,0
3.7,32,14,20,1335,800.0,5047,1,0,1,0
3.8,91,15,20,1429,1800.0,5047,0,1,0,1
4.1,302,66,20,914,1000.0,5047,0,1,0,1
3.7,281,8,20,1272,800.0,5047,0,1,1,0
4.0,1218,8,4,663,2000.0,5047,0,1,1,0
3.8,203,66,20,1258,1200.0,5047,0,1,0,1
4.2,34,15,30,787,300.0,5047,0,1,1,0
2.7,77,49,62,1235,500.0,5047,1,0,1,0
3.8,103,26,30,789,300.0,5047,0,1,1,0
3.6,52,12,20,1234,600.0,5047,0,1,1,0
3.7,59,26,20,521,1200.0,5047,0,1,0,1
2.2,409,49,20,1109,1000.0,5047,0,1,0,1
3.8,262,49,13,332,700.0,5047,0,1,1,0
3.9,56,76,62,256,400.0,5047,0,1,1,0
3.9,65,8,63,819,250.0,5047,0,1,1,0
3.8,67,26,62,1571,200.0,5047,1,0,1,0
4.0,68,12,30,767,250.0,5047,0,1,1,0
3.9,376,49,70,1121,200.0,5047,0,1,1,0
4.5,1250,76,21,146,1700.0,5047,0,1,0,1
4.1,161,81,13,455,300.0,5047,0,1,1,0
4.3,695,26,20,1088,1000.0,5047,0,1,0,1
4.1,253,20,1,177,350.0,5047,0,1,1,0
4.0,141,12,62,821,400.0,5047,0,1,1,0
3.7,97,27,16,373,650.0,5047,0,1,1,0
3.7,156,26,62,1156,300.0,5047,0,1,1,0
3.8,81,78,20,604,800.0,5047,0,1,0,1
4.0,457,15,20,604,1000.0,5047,0,1,0,1
3.9,464,78,16,340,800.0,5047,0,1,1,0
4.3,969,12,13,385,750.0,5047,0,1,0,1
4.4,232,49,5,122,2000.0,5047,0,1,0,1
4.3,3496,48,61,646,1700.0,5047,0,1,0,1
4.0,380,15,20,1243,850.0,5047,0,1,0,1
4.4,722,66,20,1090,1000.0,5047,0,1,0,1
4.4,219,76,20,1529,850.0,5047,0,1,0,1
3.8,74,8,13,343,650.0,5047,0,1,1,0
2.1,253,26,29,1386,500.0,3631,0,1,1,0
3.6,124,65,13,362,600.0,5047,0,1,1,0
3.8,110,43,72,1002,400.0,5047,0,1,1,0
3.8,299,26,20,1222,1200.0,5047,0,1,0,1
3.0,108,49,20,1304,800.0,5047,1,0,1,0
3.4,10,49,62,1209,350.0,5047,1,0,1,0
3.4,27,49,62,1371,300.0,5047,1,0,1,0
4.0,241,26,5,25,1500.0,5047,1,0,0,1
3.9,435,20,20,1140,550.0,5047,1,0,1,0
4.3,787,20,62,1156,300.0,5047,0,1,1,0
3.8,364,20,13,383,700.0,5047,0,1,1,0
4.1,161,76,62,1451,300.0,5047,0,1,1,0
4.0,38,26,13,921,700.0,5047,0,1,1,0
4.2,93,8,62,1561,300.0,5047,0,1,1,0
4.2,1918,26,13,383,800.0,5047,0,1,1,0
3.7,50,51,20,1554,750.0,5047,0,1,1,0
4.1,118,66,20,640,1000.0,5047,0,1,1,0
4.1,54,65,20,931,550.0,5047,0,1,1,0
4.0,2431,26,46,847,2000.0,5047,1,0,1,0
3.8,263,26,72,518,700.0,5047,1,0,1,0
2.6,91,26,62,235,300.0,5047,1,0,1,0
4.3,74,65,13,480,400.0,5047,1,0,1,0
3.6,104,8,13,404,800.0,5047,1,0,1,0
4.0,102,66,20,521,550.0,5047,1,0,1,0
2.5,301,49,62,1597,250.0,5047,1,0,1,0
3.8,99,78,13,420,600.0,5047,1,0,1,0
2.8,142,20,3,181,300.0,5047,0,1,1,0
4.2,1351,26,20,1071,1700.0,5047,0,1,0,1
3.6,79,65,62,1552,500.0,5047,0,1,1,0
4.4,2054,48,21,927,1200.0,5047,1,0,0,1
4.3,2716,8,5,718,1300.0,5047,1,0,0,1
3.7,110,74,20,1136,700.0,5047,0,1,1,0
4.0,190,74,21,1361,1300.0,5047,0,1,0,1
4.1,102,65,57,664,1000.0,5047,1,0,0,1
4.1,1545,48,57,760,1200.0,5047,1,0,1,0
3.9,235,47,5,996,1000.0,5047,1,0,1,0
3.8,110,78,4,1196,1400.0,5047,1,0,0,1
4.3,1792,65,20,43,800.0,5047,1,0,1,0
4.3,1363,66,20,286,700.0,5047,1,0,1,0
4.1,1341,48,21,810,2100.0,5047,1,0,0,1
4.2,515,73,20,1130,800.0,5047,0,1,0,1
4.5,3595,76,13,338,900.0,5047,1,0,1,0
4.3,1191,65,20,521,550.0,5047,1,0,1,0
4.4,1915,65,30,958,400.0,5047,1,0,1,0
4.3,166,78,13,499,750.0,5047,1,0,1,0
4.1,364,66,62,1181,400.0,5047,1,0,1,0
4.1,683,26,0,181,500.0,5047,1,0,1,0
4.3,795,12,16,453,900.0,5047,1,0,1,0
3.9,86,12,62,521,500.0,5047,1,0,1,0
4.1,801,65,20,1376,800.0,5047,1,0,1,0
4.3,184,12,30,789,500.0,5047,1,0,1,0
4.3,544,12,20,1153,800.0,5047,1,0,1,0
3.9,175,20,20,92,600.0,5047,1,0,1,0
4.3,1135,27,13,438,800.0,5047,0,1,1,0
4.0,101,76,62,1023,150.0,5047,0,1,1,0
4.1,55,78,13,461,750.0,5047,1,0,1,0
3.9,157,48,20,1230,600.0,5047,1,0,1,0
3.9,58,14,72,181,1200.0,5047,1,0,1,0
3.8,160,27,20,608,1300.0,5047,0,1,1,0
3.6,196,20,20,1156,600.0,5047,1,0,1,0
4.2,619,8,13,369,500.0,5047,1,0,1,0
3.8,263,26,20,558,650.0,5047,1,0,1,0
3.3,90,26,13,445,500.0,5047,1,0,1,0
3.9,49,20,62,558,400.0,5047,1,0,1,0
3.7,96,12,62,817,500.0,5047,1,0,1,0
3.7,62,15,62,817,200.0,5047,1,0,1,0
3.9,135,76,20,984,800.0,5047,1,0,1,0
2.7,231,26,62,282,350.0,5047,1,0,1,0
3.7,145,66,22,571,1000.0,5047,1,0,1,0
3.9,122,8,20,1016,500.0,5047,1,0,1,0
3.9,158,15,20,1446,1100.0,5047,1,0,0,1
4.0,209,65,20,558,500.0,5047,1,0,1,0
2.7,54,20,20,1602,500.0,5047,1,0,1,0
4.2,222,76,30,951,200.0,5047,1,0,1,0
3.9,42,8,20,617,500.0,5047,1,0,1,0
4.1,399,74,62,1178,300.0,5047,1,0,1,0
3.4,8,8,62,1156,450.0,5047,1,0,1,0
3.8,41,65,62,210,100.0,5047,1,0,1,0
4.1,121,66,20,1196,600.0,5047,1,0,1,0
3.7,68,8,20,1587,500.0,5047,1,0,1,0
3.8,200,49,20,982,1600.0,5047,0,1,0,1
3.5,140,12,20,1156,600.0,5047,1,0,1,0
4.3,1054,48,20,981,1600.0,5047,0,1,0,1
4.0,1466,49,33,788,450.0,5047,1,0,1,0
4.1,119,49,14,350,500.0,2479,0,1,1,0
4.0,79,49,30,767,800.0,5047,1,0,1,0
4.0,66,49,30,767,900.0,1652,0,1,1,0
3.4,27,49,62,1371,300.0,5047,1,0,1,0
4.2,2855,65,22,1010,800.0,690,0,1,0,1
4.3,485,65,54,1124,2000.0,5047,1,0,0,1
4.1,1739,12,13,386,1000.0,5047,1,0,0,1
4.4,1109,48,1,179,600.0,909,0,1,1,0
4.0,1087,8,66,782,550.0,32,0,1,1,0
4.4,1915,65,30,958,400.0,5047,1,0,1,0
4.5,236,66,30,790,1250.0,5047,1,0,1,0
4.9,1750,8,30,767,400.0,4486,0,1,1,0
4.3,526,48,1,1504,1400.0,5047,1,0,1,0
4.3,580,78,13,407,700.0,389,0,1,1,0
3.4,225,14,62,1640,300.0,5047,1,0,1,0
4.1,47,12,30,789,300.0,3081,0,1,1,0
4.1,118,66,13,169,700.0,799,0,1,1,0
4.3,184,12,30,789,500.0,5047,1,0,1,0
4.4,69,48,62,789,300.0,3068,0,1,1,0
4.5,291,48,30,956,400.0,5047,1,0,1,0
4.1,126,78,20,644,2000.0,5047,1,0,0,1
4.1,302,66,20,914,1000.0,486,0,1,0,1
4.2,443,78,14,482,700.0,455,0,1,1,0
4.0,104,78,30,181,400.0,5047,1,0,1,0
4.5,222,8,41,773,450.0,3009,0,1,1,0
3.6,53,66,3,188,300.0,5047,1,0,1,0
4.1,79,14,64,864,350.0,4201,0,1,1,0
4.2,122,76,30,789,400.0,4481,0,1,1,0
4.2,233,48,2,194,300.0,3465,0,1,1,0
4.0,186,14,62,1117,400.0,5047,1,0,1,0
3.9,88,65,35,774,400.0,3986,0,1,1,0
3.9,65,8,63,819,250.0,1371,0,1,1,0
3.9,148,8,41,182,450.0,2935,0,1,1,0
3.9,91,48,11,778,400.0,5047,1,0,1,0
3.8,59,14,69,853,300.0,298,0,1,1,0
4.0,100,65,30,956,150.0,5047,1,0,1,0
4.0,68,12,30,767,250.0,2213,0,1,1,0
3.9,67,78,62,1640,200.0,5047,1,0,1,0
4.2,132,8,30,949,180.0,2910,0,1,1,0
3.9,104,8,70,1121,400.0,3459,0,1,1,0
3.9,75,74,32,216,150.0,3217,0,1,1,0
4.0,122,12,12,217,500.0,5047,1,0,1,0
2.9,48,78,3,187,400.0,5023,0,1,1,0
4.2,222,76,30,951,200.0,5047,1,0,1,0
4.0,47,66,30,773,300.0,777,0,1,1,0
